id,left,top,right,bottom,bus
3918666,1137380.529029809404165,1690087.256700000027195,1137611.469137485371903,1689887.256700000027195,3
3918645,1137380.529029809404165,1694287.256700000027195,1137611.469137485371903,1694087.256700000027195,2
3918644,1137380.529029809404165,1694487.256700000027195,1137611.469137485371903,1694287.256700000027195,0
3918646,1137380.529029809404165,1694087.256700000027195,1137611.469137485371903,1693887.256700000027195,0
3918654,1137380.529029809404165,1692487.256700000027195,1137611.469137485371903,1692287.256700000027195,0
3918649,1137380.529029809404165,1693487.256700000027195,1137611.469137485371903,1693287.256700000027195,0
3918648,1137380.529029809404165,1693687.256700000027195,1137611.469137485371903,1693487.256700000027195,2
3918637,1137380.529029809404165,1695887.256700000027195,1137611.469137485371903,1695687.256700000027195,0
3918632,1137380.529029809404165,1696887.256700000027195,1137611.469137485371903,1696687.256700000027195,0
3394705,1085072.594641229370609,1748687.256700000027195,1085303.534748905338347,1748487.256700000027195,0
3394706,1085072.594641229370609,1748487.256700000027195,1085303.534748905338347,1748287.256700000027195,0
1821773,927975.586394732119516,1787587.256700000027195,928206.526502407970838,1787387.256700000027195,0
2346957,980456.725864069070667,1831087.256700000027195,980687.665971744921990,1830887.256700000027195,0
2346959,980456.725864069070667,1830687.256700000027195,980687.665971744921990,1830487.256700000027195,0
2346911,980456.725864069070667,1840287.256700000027195,980687.665971744921990,1840087.256700000027195,0
1822716,928148.791475489037111,1945687.256700000027195,928379.731583164888434,1945487.256700000027195,0
1822691,928148.791475489037111,1950687.256700000027195,928379.731583164888434,1950487.256700000027195,4
1822671,928148.791475489037111,1954687.256700000027195,928379.731583164888434,1954487.256700000027195,0
2346819,980456.725864069070667,1858687.256700000027195,980687.665971744921990,1858487.256700000027195,0
2343251,980110.315702555351891,1878687.256700000027195,980341.255810231203213,1878487.256700000027195,4
2343612,980110.315702555351891,1806487.256700000027195,980341.255810231203213,1806287.256700000027195,0
2343513,980110.315702555351891,1826287.256700000027195,980341.255810231203213,1826087.256700000027195,0
1819300,927802.381313975201920,1935287.256700000027195,928033.321421651053242,1935087.256700000027195,1
1819286,927802.381313975201920,1938087.256700000027195,928033.321421651053242,1937887.256700000027195,3
2343457,980110.315702555351891,1837487.256700000027195,980341.255810231203213,1837287.256700000027195,0
1819278,927802.381313975201920,1939687.256700000027195,928033.321421651053242,1939487.256700000027195,0
1819273,927802.381313975201920,1940687.256700000027195,928033.321421651053242,1940487.256700000027195,0
1819272,927802.381313975201920,1940887.256700000027195,928033.321421651053242,1940687.256700000027195,1
1819275,927802.381313975201920,1940287.256700000027195,928033.321421651053242,1940087.256700000027195,2
1819274,927802.381313975201920,1940487.256700000027195,928033.321421651053242,1940287.256700000027195,0
1819254,927802.381313975201920,1944487.256700000027195,928033.321421651053242,1944287.256700000027195,2
1819263,927802.381313975201920,1942687.256700000027195,928033.321421651053242,1942487.256700000027195,0
1819223,927802.381313975201920,1950687.256700000027195,928033.321421651053242,1950487.256700000027195,4
1819203,927802.381313975201920,1954687.256700000027195,928033.321421651053242,1954487.256700000027195,0
1819189,927802.381313975201920,1957487.256700000027195,928033.321421651053242,1957287.256700000027195,0
1819199,927802.381313975201920,1955487.256700000027195,928033.321421651053242,1955287.256700000027195,0
1819581,927802.381313975201920,1879087.256700000027195,928033.321421651053242,1878887.256700000027195,0
3916997,1137207.323949052486569,1677187.256700000027195,1137438.264056728454307,1676987.256700000027195,1
3916992,1137207.323949052486569,1678187.256700000027195,1137438.264056728454307,1677987.256700000027195,1
3916972,1137207.323949052486569,1682187.256700000027195,1137438.264056728454307,1681987.256700000027195,0
3916958,1137207.323949052486569,1684987.256700000027195,1137438.264056728454307,1684787.256700000027195,0
3916932,1137207.323949052486569,1690187.256700000027195,1137438.264056728454307,1689987.256700000027195,0
3916917,1137207.323949052486569,1693187.256700000027195,1137438.264056728454307,1692987.256700000027195,3
3916919,1137207.323949052486569,1692787.256700000027195,1137438.264056728454307,1692587.256700000027195,0
3916914,1137207.323949052486569,1693787.256700000027195,1137438.264056728454307,1693587.256700000027195,0
3916925,1137207.323949052486569,1691587.256700000027195,1137438.264056728454307,1691387.256700000027195,0
3916924,1137207.323949052486569,1691787.256700000027195,1137438.264056728454307,1691587.256700000027195,2
3916921,1137207.323949052486569,1692387.256700000027195,1137438.264056728454307,1692187.256700000027195,2
3916920,1137207.323949052486569,1692587.256700000027195,1137438.264056728454307,1692387.256700000027195,2
3916922,1137207.323949052486569,1692187.256700000027195,1137438.264056728454307,1691987.256700000027195,0
3916901,1137207.323949052486569,1696387.256700000027195,1137438.264056728454307,1696187.256700000027195,0
3916911,1137207.323949052486569,1694387.256700000027195,1137438.264056728454307,1694187.256700000027195,3
3916906,1137207.323949052486569,1695387.256700000027195,1137438.264056728454307,1695187.256700000027195,0
3392992,1084899.389560472453013,1744587.256700000027195,1085130.329668148420751,1744387.256700000027195,0
1819669,927802.381313975201920,1861487.256700000027195,928033.321421651053242,1861287.256700000027195,0
3392989,1084899.389560472453013,1745187.256700000027195,1085130.329668148420751,1744987.256700000027195,0
3392991,1084899.389560472453013,1744787.256700000027195,1085130.329668148420751,1744587.256700000027195,4
3392987,1084899.389560472453013,1745587.256700000027195,1085130.329668148420751,1745387.256700000027195,2
3392944,1084899.389560472453013,1754187.256700000027195,1085130.329668148420751,1753987.256700000027195,0
3392943,1084899.389560472453013,1754387.256700000027195,1085130.329668148420751,1754187.256700000027195,0
1820077,927802.381313975201920,1779887.256700000027195,928033.321421651053242,1779687.256700000027195,0
1820078,927802.381313975201920,1779687.256700000027195,928033.321421651053242,1779487.256700000027195,2
1820072,927802.381313975201920,1780887.256700000027195,928033.321421651053242,1780687.256700000027195,0
1820074,927802.381313975201920,1780487.256700000027195,928033.321421651053242,1780287.256700000027195,0
1820043,927802.381313975201920,1786687.256700000027195,928033.321421651053242,1786487.256700000027195,0
3922160,1137726.939191323239356,1684887.256700000027195,1137957.879298999207094,1684687.256700000027195,4
3922157,1137726.939191323239356,1685487.256700000027195,1137957.879298999207094,1685287.256700000027195,2
3922159,1137726.939191323239356,1685087.256700000027195,1137957.879298999207094,1684887.256700000027195,5
3922112,1137726.939191323239356,1694487.256700000027195,1137957.879298999207094,1694287.256700000027195,0
3922125,1137726.939191323239356,1691887.256700000027195,1137957.879298999207094,1691687.256700000027195,2
3922126,1137726.939191323239356,1691687.256700000027195,1137957.879298999207094,1691487.256700000027195,0
3922097,1137726.939191323239356,1697487.256700000027195,1137957.879298999207094,1697287.256700000027195,0
3922096,1137726.939191323239356,1697687.256700000027195,1137957.879298999207094,1697487.256700000027195,0
3922108,1137726.939191323239356,1695287.256700000027195,1137957.879298999207094,1695087.256700000027195,3
3922111,1137726.939191323239356,1694687.256700000027195,1137957.879298999207094,1694487.256700000027195,3
3922110,1137726.939191323239356,1694887.256700000027195,1137957.879298999207094,1694687.256700000027195,7
3398143,1085419.004802743205801,1754687.256700000027195,1085649.944910419173539,1754487.256700000027195,0
3922197,1137726.939191323239356,1677487.256700000027195,1137957.879298999207094,1677287.256700000027195,3
3922181,1137726.939191323239356,1680687.256700000027195,1137957.879298999207094,1680487.256700000027195,4
3922177,1137726.939191323239356,1681487.256700000027195,1137957.879298999207094,1681287.256700000027195,4
3922185,1137726.939191323239356,1679887.256700000027195,1137957.879298999207094,1679687.256700000027195,0
3398225,1085419.004802743205801,1738287.256700000027195,1085649.944910419173539,1738087.256700000027195,0
3398193,1085419.004802743205801,1744687.256700000027195,1085649.944910419173539,1744487.256700000027195,4
3398189,1085419.004802743205801,1745487.256700000027195,1085649.944910419173539,1745287.256700000027195,4
3398173,1085419.004802743205801,1748687.256700000027195,1085649.944910419173539,1748487.256700000027195,0
1826245,928495.201637002755888,1933487.256700000027195,928726.141744678607211,1933287.256700000027195,2
2350446,980803.136025582905859,1826887.256700000027195,981034.076133258873597,1826687.256700000027195,0
2350424,980803.136025582905859,1831287.256700000027195,981034.076133258873597,1831087.256700000027195,5
1826215,928495.201637002755888,1939487.256700000027195,928726.141744678607211,1939287.256700000027195,2
1826208,928495.201637002755888,1940887.256700000027195,928726.141744678607211,1940687.256700000027195,2
1826217,928495.201637002755888,1939087.256700000027195,928726.141744678607211,1938887.256700000027195,2
1826216,928495.201637002755888,1939287.256700000027195,928726.141744678607211,1939087.256700000027195,0
1826207,928495.201637002755888,1941087.256700000027195,928726.141744678607211,1940887.256700000027195,2
1826200,928495.201637002755888,1942487.256700000027195,928726.141744678607211,1942287.256700000027195,3
2350353,980803.136025582905859,1845487.256700000027195,981034.076133258873597,1845287.256700000027195,0
2350351,980803.136025582905859,1845887.256700000027195,981034.076133258873597,1845687.256700000027195,0
2350347,980803.136025582905859,1846687.256700000027195,981034.076133258873597,1846487.256700000027195,6
1826136,928495.201637002755888,1955287.256700000027195,928726.141744678607211,1955087.256700000027195,0
1826122,928495.201637002755888,1958087.256700000027195,928726.141744678607211,1957887.256700000027195,4
3923941,1137900.144272080156952,1675587.256700000027195,1138131.084379756124690,1675387.256700000027195,2
3923945,1137900.144272080156952,1674787.256700000027195,1138131.084379756124690,1674587.256700000027195,0
3923917,1137900.144272080156952,1680387.256700000027195,1138131.084379756124690,1680187.256700000027195,1
3923916,1137900.144272080156952,1680587.256700000027195,1138131.084379756124690,1680387.256700000027195,1
3923913,1137900.144272080156952,1681187.256700000027195,1138131.084379756124690,1680987.256700000027195,1
3923915,1137900.144272080156952,1680787.256700000027195,1138131.084379756124690,1680587.256700000027195,0
3923893,1137900.144272080156952,1685187.256700000027195,1138131.084379756124690,1684987.256700000027195,2
3923892,1137900.144272080156952,1685387.256700000027195,1138131.084379756124690,1685187.256700000027195,4
3923895,1137900.144272080156952,1684787.256700000027195,1138131.084379756124690,1684587.256700000027195,1
3923894,1137900.144272080156952,1684987.256700000027195,1138131.084379756124690,1684787.256700000027195,0
3923896,1137900.144272080156952,1684587.256700000027195,1138131.084379756124690,1684387.256700000027195,1
3923878,1137900.144272080156952,1688187.256700000027195,1138131.084379756124690,1687987.256700000027195,0
3923861,1137900.144272080156952,1691587.256700000027195,1138131.084379756124690,1691387.256700000027195,4
3923860,1137900.144272080156952,1691787.256700000027195,1138131.084379756124690,1691587.256700000027195,0
3923844,1137900.144272080156952,1694987.256700000027195,1138131.084379756124690,1694787.256700000027195,4
3923831,1137900.144272080156952,1697587.256700000027195,1138131.084379756124690,1697387.256700000027195,3
3923830,1137900.144272080156952,1697787.256700000027195,1138131.084379756124690,1697587.256700000027195,1
3923832,1137900.144272080156952,1697387.256700000027195,1138131.084379756124690,1697187.256700000027195,2
2347122,980456.725864069070667,1798087.256700000027195,980687.665971744921990,1797887.256700000027195,0
3920373,1137553.734110566321760,1695587.256700000027195,1137784.674218242289498,1695387.256700000027195,1
3920372,1137553.734110566321760,1695787.256700000027195,1137784.674218242289498,1695587.256700000027195,4
3920375,1137553.734110566321760,1695187.256700000027195,1137784.674218242289498,1694987.256700000027195,0
3920369,1137553.734110566321760,1696387.256700000027195,1137784.674218242289498,1696187.256700000027195,2
3920381,1137553.734110566321760,1693987.256700000027195,1137784.674218242289498,1693787.256700000027195,2
3920380,1137553.734110566321760,1694187.256700000027195,1137784.674218242289498,1693987.256700000027195,3
3920383,1137553.734110566321760,1693587.256700000027195,1137784.674218242289498,1693387.256700000027195,2
3920382,1137553.734110566321760,1693787.256700000027195,1137784.674218242289498,1693587.256700000027195,1
3920377,1137553.734110566321760,1694787.256700000027195,1137784.674218242289498,1694587.256700000027195,1
3920379,1137553.734110566321760,1694387.256700000027195,1137784.674218242289498,1694187.256700000027195,7
3920365,1137553.734110566321760,1697187.256700000027195,1137784.674218242289498,1696987.256700000027195,0
1822768,928148.791475489037111,1935287.256700000027195,928379.731583164888434,1935087.256700000027195,4
3920364,1137553.734110566321760,1697387.256700000027195,1137784.674218242289498,1697187.256700000027195,0
1822776,928148.791475489037111,1933687.256700000027195,928379.731583164888434,1933487.256700000027195,2
1822741,928148.791475489037111,1940687.256700000027195,928379.731583164888434,1940487.256700000027195,1
1822740,928148.791475489037111,1940887.256700000027195,928379.731583164888434,1940687.256700000027195,0
1822743,928148.791475489037111,1940287.256700000027195,928379.731583164888434,1940087.256700000027195,4
1822742,928148.791475489037111,1940487.256700000027195,928379.731583164888434,1940287.256700000027195,3
1822745,928148.791475489037111,1939887.256700000027195,928379.731583164888434,1939687.256700000027195,1
1822744,928148.791475489037111,1940087.256700000027195,928379.731583164888434,1939887.256700000027195,3
1822747,928148.791475489037111,1939487.256700000027195,928379.731583164888434,1939287.256700000027195,2
1822734,928148.791475489037111,1942087.256700000027195,928379.731583164888434,1941887.256700000027195,1
1822731,928148.791475489037111,1942687.256700000027195,928379.731583164888434,1942487.256700000027195,1
3920199,1137553.734110566321760,1730387.256700000027195,1137784.674218242289498,1730187.256700000027195,0
3920464,1137553.734110566321760,1677387.256700000027195,1137784.674218242289498,1677187.256700000027195,0
3920453,1137553.734110566321760,1679587.256700000027195,1137784.674218242289498,1679387.256700000027195,2
3920455,1137553.734110566321760,1679187.256700000027195,1137784.674218242289498,1678987.256700000027195,3
3920449,1137553.734110566321760,1680387.256700000027195,1137784.674218242289498,1680187.256700000027195,3
3920451,1137553.734110566321760,1679987.256700000027195,1137784.674218242289498,1679787.256700000027195,3
3920444,1137553.734110566321760,1681387.256700000027195,1137784.674218242289498,1681187.256700000027195,3
3920446,1137553.734110566321760,1680987.256700000027195,1137784.674218242289498,1680787.256700000027195,2
3920443,1137553.734110566321760,1681587.256700000027195,1137784.674218242289498,1681387.256700000027195,3
3920425,1137553.734110566321760,1685187.256700000027195,1137784.674218242289498,1684987.256700000027195,4
3920426,1137553.734110566321760,1684987.256700000027195,1137784.674218242289498,1684787.256700000027195,1
3920384,1137553.734110566321760,1693387.256700000027195,1137784.674218242289498,1693187.256700000027195,0
3920393,1137553.734110566321760,1691587.256700000027195,1137784.674218242289498,1691387.256700000027195,5
3920392,1137553.734110566321760,1691787.256700000027195,1137784.674218242289498,1691587.256700000027195,1
3396440,1085245.799721986288205,1748587.256700000027195,1085476.739829662255943,1748387.256700000027195,4
1823537,928148.791475489037111,1781487.256700000027195,928379.731583164888434,1781287.256700000027195,0
2348533,980629.930944826104678,1862787.256700000027195,980860.871052501839586,1862587.256700000027195,0
2348532,980629.930944826104678,1862987.256700000027195,980860.871052501839586,1862787.256700000027195,0
2348530,980629.930944826104678,1863387.256700000027195,980860.871052501839586,1863187.256700000027195,3
2348706,980629.930944826104678,1828187.256700000027195,980860.871052501839586,1827987.256700000027195,0
1824500,928321.996556245954707,1935787.256700000027195,928552.936663921806030,1935587.256700000027195,2
1824497,928321.996556245954707,1936387.256700000027195,928552.936663921806030,1936187.256700000027195,4
1824469,928321.996556245954707,1941987.256700000027195,928552.936663921806030,1941787.256700000027195,0
1824471,928321.996556245954707,1941587.256700000027195,928552.936663921806030,1941387.256700000027195,2
1824477,928321.996556245954707,1940387.256700000027195,928552.936663921806030,1940187.256700000027195,3
1824472,928321.996556245954707,1941387.256700000027195,928552.936663921806030,1941187.256700000027195,4
1824389,928321.996556245954707,1957987.256700000027195,928552.936663921806030,1957787.256700000027195,4
1812699,927109.560990947647952,1868287.256700000027195,927340.501098623499274,1868087.256700000027195,4
3910055,1136514.503626025049016,1678387.256700000027195,1136745.443733701016754,1678187.256700000027195,2
3910048,1136514.503626025049016,1679787.256700000027195,1136745.443733701016754,1679587.256700000027195,6
3910046,1136514.503626025049016,1680187.256700000027195,1136745.443733701016754,1679987.256700000027195,0
3910022,1136514.503626025049016,1684987.256700000027195,1136745.443733701016754,1684787.256700000027195,5
3909990,1136514.503626025049016,1691387.256700000027195,1136745.443733701016754,1691187.256700000027195,0
3909992,1136514.503626025049016,1690987.256700000027195,1136745.443733701016754,1690787.256700000027195,2
1812786,927109.560990947647952,1850887.256700000027195,927340.501098623499274,1850687.256700000027195,0
1812781,927109.560990947647952,1851887.256700000027195,927340.501098623499274,1851687.256700000027195,0
3386071,1084206.569237445015460,1741587.256700000027195,1084437.509345120983198,1741387.256700000027195,3
1813105,927109.560990947647952,1787087.256700000027195,927340.501098623499274,1786887.256700000027195,0
1813106,927109.560990947647952,1786887.256700000027195,927340.501098623499274,1786687.256700000027195,0
1813060,927109.560990947647952,1796087.256700000027195,927340.501098623499274,1795887.256700000027195,0
1814015,927282.766071704565547,1951987.256700000027195,927513.706179380416870,1951787.256700000027195,1
1814014,927282.766071704565547,1952187.256700000027195,927513.706179380416870,1951987.256700000027195,6
1813999,927282.766071704565547,1955187.256700000027195,927513.706179380416870,1954987.256700000027195,2
1813998,927282.766071704565547,1955387.256700000027195,927513.706179380416870,1955187.256700000027195,4
2338124,979590.700460284715518,1863787.256700000027195,979821.640567960450426,1863587.256700000027195,0
1814084,927282.766071704565547,1938187.256700000027195,927513.706179380416870,1937987.256700000027195,1
1814080,927282.766071704565547,1938987.256700000027195,927513.706179380416870,1938787.256700000027195,2
1814095,927282.766071704565547,1935987.256700000027195,927513.706179380416870,1935787.256700000027195,4
1814069,927282.766071704565547,1941187.256700000027195,927513.706179380416870,1940987.256700000027195,0
1814071,927282.766071704565547,1940787.256700000027195,927513.706179380416870,1940587.256700000027195,0
1814070,927282.766071704565547,1940987.256700000027195,927513.706179380416870,1940787.256700000027195,1
1814067,927282.766071704565547,1941587.256700000027195,927513.706179380416870,1941387.256700000027195,4
1814077,927282.766071704565547,1939587.256700000027195,927513.706179380416870,1939387.256700000027195,0
1814079,927282.766071704565547,1939187.256700000027195,927513.706179380416870,1938987.256700000027195,3
1814073,927282.766071704565547,1940387.256700000027195,927513.706179380416870,1940187.256700000027195,4
1814075,927282.766071704565547,1939987.256700000027195,927513.706179380416870,1939787.256700000027195,0
1814052,927282.766071704565547,1944587.256700000027195,927513.706179380416870,1944387.256700000027195,0
1814055,927282.766071704565547,1943987.256700000027195,927513.706179380416870,1943787.256700000027195,0
1814051,927282.766071704565547,1944787.256700000027195,927513.706179380416870,1944587.256700000027195,2
1814057,927282.766071704565547,1943587.256700000027195,927513.706179380416870,1943387.256700000027195,0
1814038,927282.766071704565547,1947387.256700000027195,927513.706179380416870,1947187.256700000027195,0
1814044,927282.766071704565547,1946187.256700000027195,927513.706179380416870,1945987.256700000027195,2
1814047,927282.766071704565547,1945587.256700000027195,927513.706179380416870,1945387.256700000027195,6
1814021,927282.766071704565547,1950787.256700000027195,927513.706179380416870,1950587.256700000027195,4
1814023,927282.766071704565547,1950387.256700000027195,927513.706179380416870,1950187.256700000027195,2
1814017,927282.766071704565547,1951587.256700000027195,927513.706179380416870,1951387.256700000027195,4
1814016,927282.766071704565547,1951787.256700000027195,927513.706179380416870,1951587.256700000027195,0
1814024,927282.766071704565547,1950187.256700000027195,927513.706179380416870,1949987.256700000027195,0
1814027,927282.766071704565547,1949587.256700000027195,927513.706179380416870,1949387.256700000027195,0
1814026,927282.766071704565547,1949787.256700000027195,927513.706179380416870,1949587.256700000027195,1
1814522,927282.766071704565547,1850587.256700000027195,927513.706179380416870,1850387.256700000027195,0
1814382,927282.766071704565547,1878587.256700000027195,927513.706179380416870,1878387.256700000027195,1
2334882,979244.290298770880327,1818587.256700000027195,979475.230406446731649,1818387.256700000027195,0
2334817,979244.290298770880327,1831587.256700000027195,979475.230406446731649,1831387.256700000027195,0
1810629,926936.355910190846771,1935587.256700000027195,927167.296017866698094,1935387.256700000027195,2
1810630,926936.355910190846771,1935387.256700000027195,927167.296017866698094,1935187.256700000027195,3
1810624,926936.355910190846771,1936587.256700000027195,927167.296017866698094,1936387.256700000027195,2
1810609,926936.355910190846771,1939587.256700000027195,927167.296017866698094,1939387.256700000027195,1
1810611,926936.355910190846771,1939187.256700000027195,927167.296017866698094,1938987.256700000027195,0
1810616,926936.355910190846771,1938187.256700000027195,927167.296017866698094,1937987.256700000027195,5
1810595,926936.355910190846771,1942387.256700000027195,927167.296017866698094,1942187.256700000027195,0
1810605,926936.355910190846771,1940387.256700000027195,927167.296017866698094,1940187.256700000027195,3
1810607,926936.355910190846771,1939987.256700000027195,927167.296017866698094,1939787.256700000027195,0
1810602,926936.355910190846771,1940987.256700000027195,927167.296017866698094,1940787.256700000027195,2
1810581,926936.355910190846771,1945187.256700000027195,927167.296017866698094,1944987.256700000027195,0
1810583,926936.355910190846771,1944787.256700000027195,927167.296017866698094,1944587.256700000027195,0
1810567,926936.355910190846771,1947987.256700000027195,927167.296017866698094,1947787.256700000027195,0
1810574,926936.355910190846771,1946587.256700000027195,927167.296017866698094,1946387.256700000027195,0
1810549,926936.355910190846771,1951587.256700000027195,927167.296017866698094,1951387.256700000027195,2
1810550,926936.355910190846771,1951387.256700000027195,927167.296017866698094,1951187.256700000027195,0
1810547,926936.355910190846771,1951987.256700000027195,927167.296017866698094,1951787.256700000027195,4
1810555,926936.355910190846771,1950387.256700000027195,927167.296017866698094,1950187.256700000027195,3
1810554,926936.355910190846771,1950587.256700000027195,927167.296017866698094,1950387.256700000027195,1
1810531,926936.355910190846771,1955187.256700000027195,927167.296017866698094,1954987.256700000027195,4
1810530,926936.355910190846771,1955387.256700000027195,927167.296017866698094,1955187.256700000027195,2
1810540,926936.355910190846771,1953387.256700000027195,927167.296017866698094,1953187.256700000027195,1
3908341,1136341.298545268131420,1674287.256700000027195,1136572.238652944099158,1674087.256700000027195,0
3908342,1136341.298545268131420,1674087.256700000027195,1136572.238652944099158,1673887.256700000027195,0
3908320,1136341.298545268131420,1678487.256700000027195,1136572.238652944099158,1678287.256700000027195,3
3908322,1136341.298545268131420,1678087.256700000027195,1136572.238652944099158,1677887.256700000027195,0
3908314,1136341.298545268131420,1679687.256700000027195,1136572.238652944099158,1679487.256700000027195,0
3908278,1136341.298545268131420,1686887.256700000027195,1136572.238652944099158,1686687.256700000027195,0
3908285,1136341.298545268131420,1685487.256700000027195,1136572.238652944099158,1685287.256700000027195,3
3908287,1136341.298545268131420,1685087.256700000027195,1136572.238652944099158,1684887.256700000027195,4
3908286,1136341.298545268131420,1685287.256700000027195,1136572.238652944099158,1685087.256700000027195,0
3908260,1136341.298545268131420,1690487.256700000027195,1136572.238652944099158,1690287.256700000027195,1
3908256,1136341.298545268131420,1691287.256700000027195,1136572.238652944099158,1691087.256700000027195,0
3908259,1136341.298545268131420,1690687.256700000027195,1136572.238652944099158,1690487.256700000027195,1
3384277,1084033.364156688097864,1753487.256700000027195,1084264.304264364065602,1753287.256700000027195,0
3384274,1084033.364156688097864,1754087.256700000027195,1084264.304264364065602,1753887.256700000027195,2
1811405,926936.355910190846771,1780387.256700000027195,927167.296017866698094,1780187.256700000027195,0
1811406,926936.355910190846771,1780187.256700000027195,927167.296017866698094,1779987.256700000027195,0
1811373,926936.355910190846771,1786787.256700000027195,927167.296017866698094,1786587.256700000027195,0
3384337,1084033.364156688097864,1741487.256700000027195,1084264.304264364065602,1741287.256700000027195,1
2336489,979417.495379527914338,1843887.256700000027195,979648.435487203649245,1843687.256700000027195,4
2336407,979417.495379527914338,1860287.256700000027195,979648.435487203649245,1860087.256700000027195,1
2336385,979417.495379527914338,1864687.256700000027195,979648.435487203649245,1864487.256700000027195,0
2336372,979417.495379527914338,1867287.256700000027195,979648.435487203649245,1867087.256700000027195,0
1812357,927109.560990947647952,1936687.256700000027195,927340.501098623499274,1936487.256700000027195,0
1812367,927109.560990947647952,1934687.256700000027195,927340.501098623499274,1934487.256700000027195,4
1812363,927109.560990947647952,1935487.256700000027195,927340.501098623499274,1935287.256700000027195,3
1812337,927109.560990947647952,1940687.256700000027195,927340.501098623499274,1940487.256700000027195,0
1812336,927109.560990947647952,1940887.256700000027195,927340.501098623499274,1940687.256700000027195,0
1812339,927109.560990947647952,1940287.256700000027195,927340.501098623499274,1940087.256700000027195,4
1812308,927109.560990947647952,1946487.256700000027195,927340.501098623499274,1946287.256700000027195,0
1812310,927109.560990947647952,1946087.256700000027195,927340.501098623499274,1945887.256700000027195,0
1812314,927109.560990947647952,1945287.256700000027195,927340.501098623499274,1945087.256700000027195,0
1812293,927109.560990947647952,1949487.256700000027195,927340.501098623499274,1949287.256700000027195,4
1812292,927109.560990947647952,1949687.256700000027195,927340.501098623499274,1949487.256700000027195,1
1812289,927109.560990947647952,1950287.256700000027195,927340.501098623499274,1950087.256700000027195,0
1812288,927109.560990947647952,1950487.256700000027195,927340.501098623499274,1950287.256700000027195,1
1812291,927109.560990947647952,1949887.256700000027195,927340.501098623499274,1949687.256700000027195,2
1812290,927109.560990947647952,1950087.256700000027195,927340.501098623499274,1949887.256700000027195,2
1812301,927109.560990947647952,1947887.256700000027195,927340.501098623499274,1947687.256700000027195,0
1812303,927109.560990947647952,1947487.256700000027195,927340.501098623499274,1947287.256700000027195,2
1812302,927109.560990947647952,1947687.256700000027195,927340.501098623499274,1947487.256700000027195,0
1812277,927109.560990947647952,1952687.256700000027195,927340.501098623499274,1952487.256700000027195,1
1812273,927109.560990947647952,1953487.256700000027195,927340.501098623499274,1953287.256700000027195,4
1812287,927109.560990947647952,1950687.256700000027195,927340.501098623499274,1950487.256700000027195,1
1812280,927109.560990947647952,1952087.256700000027195,927340.501098623499274,1951887.256700000027195,0
1812260,927109.560990947647952,1956087.256700000027195,927340.501098623499274,1955887.256700000027195,0
1812262,927109.560990947647952,1955687.256700000027195,927340.501098623499274,1955487.256700000027195,0
1812269,927109.560990947647952,1954287.256700000027195,927340.501098623499274,1954087.256700000027195,4
1812268,927109.560990947647952,1954487.256700000027195,927340.501098623499274,1954287.256700000027195,0
1812264,927109.560990947647952,1955287.256700000027195,927340.501098623499274,1955087.256700000027195,0
3389559,1084552.979398958617821,1737587.256700000027195,1084783.919506634585559,1737387.256700000027195,0
3389509,1084552.979398958617821,1747587.256700000027195,1084783.919506634585559,1747387.256700000027195,0
3389516,1084552.979398958617821,1746187.256700000027195,1084783.919506634585559,1745987.256700000027195,0
2341875,979937.110621798434295,1807187.256700000027195,980168.050729474285617,1806987.256700000027195,2
1817569,927629.176233218284324,1934787.256700000027195,927860.116340894019231,1934587.256700000027195,0
1817553,927629.176233218284324,1937987.256700000027195,927860.116340894019231,1937787.256700000027195,2
1817563,927629.176233218284324,1935987.256700000027195,927860.116340894019231,1935787.256700000027195,0
1817537,927629.176233218284324,1941187.256700000027195,927860.116340894019231,1940987.256700000027195,1
1817539,927629.176233218284324,1940787.256700000027195,927860.116340894019231,1940587.256700000027195,0
1817538,927629.176233218284324,1940987.256700000027195,927860.116340894019231,1940787.256700000027195,1
1817545,927629.176233218284324,1939587.256700000027195,927860.116340894019231,1939387.256700000027195,4
1817527,927629.176233218284324,1943187.256700000027195,927860.116340894019231,1942987.256700000027195,2
1817521,927629.176233218284324,1944387.256700000027195,927860.116340894019231,1944187.256700000027195,4
1817520,927629.176233218284324,1944587.256700000027195,927860.116340894019231,1944387.256700000027195,3
1817535,927629.176233218284324,1941587.256700000027195,927860.116340894019231,1941387.256700000027195,2
2341702,979937.110621798434295,1841787.256700000027195,980168.050729474285617,1841587.256700000027195,0
1817508,927629.176233218284324,1946987.256700000027195,927860.116340894019231,1946787.256700000027195,2
1817493,927629.176233218284324,1949987.256700000027195,927860.116340894019231,1949787.256700000027195,2
1817492,927629.176233218284324,1950187.256700000027195,927860.116340894019231,1949987.256700000027195,1
1817489,927629.176233218284324,1950787.256700000027195,927860.116340894019231,1950587.256700000027195,0
1817491,927629.176233218284324,1950387.256700000027195,927860.116340894019231,1950187.256700000027195,1
1817490,927629.176233218284324,1950587.256700000027195,927860.116340894019231,1950387.256700000027195,2
1817478,927629.176233218284324,1952987.256700000027195,927860.116340894019231,1952787.256700000027195,0
1817457,927629.176233218284324,1957187.256700000027195,927860.116340894019231,1956987.256700000027195,0
1817466,927629.176233218284324,1955387.256700000027195,927860.116340894019231,1955187.256700000027195,0
1817850,927629.176233218284324,1878587.256700000027195,927860.116340894019231,1878387.256700000027195,2
