사고번호,기온,강수량,풍속
2019021300100241,0.4,0.0,3.9
2019021300100242,0.4,0.0,3.9
2019021300100274,1.4,0.0,4.0
2019021300100315,1.6,0.0,2.9
2019021300100375,1.1,0.0,2.6
2019021300100377,1.1,0.0,2.6
2019021300100396,0.0,0.0,2.2
2019021300100399,0.0,0.0,2.2
2019021300100455,-1.2,0.0,2.8
2019021300100486,-1.7,0.0,2.7
2019021300100489,-1.7,0.0,2.7
2019021300100518,-2.2,0.0,1.6
2019021300100562,-3.2,0.0,2.2
2019021300100564,-3.2,0.0,2.2
2019021400100030,-3.8,0.0,0.8
2019021400100035,-4.3,0.0,0.7
2019021400100036,-4.3,0.0,0.7
2019021400100071,-5.7,0.0,0.5
2019021400100072,-5.7,0.0,0.5
2019021400100153,-1.3,0.0,1.0
2019021400100180,0.6,0.0,1.8
2019021400100182,0.6,0.0,1.8
2019021400100183,0.6,0.0,1.8
2019021400100223,2.1,0.0,1.8
2019021400100243,4.1,0.0,2.4
2019021400100245,4.1,0.0,2.4
2019021400100274,5.8,0.0,2.3
2019021400100301,6.0,0.0,2.2
2019021400100304,6.0,0.0,2.2
2019021400100336,6.3,0.0,1.2
2019021400100366,4.9,0.0,1.8
2019021400100400,2.8,0.0,1.8
2019021400100401,2.8,0.0,1.8
2019021400100402,2.8,0.0,1.8
2019021400100403,2.8,0.0,1.8
2019021400100405,2.8,0.0,1.8
2019021400100452,1.5,0.0,2.4
2019021400100456,1.5,0.0,2.4
2019021400100457,1.5,0.0,2.4
2019021400100492,0.6,0.0,1.1
2019021400100550,-0.6,0.0,1.9
2019021400100551,-0.6,0.0,1.9
2019021400100554,-0.6,0.0,1.9
2019021400100573,-0.7,0.0,1.6
2019021500100016,-0.7,0.0,1.6
2019021500100017,-0.7,0.0,1.6
2019021500100071,-2.1,0.3,2.1
2019021500100097,-2.8,0.0,2.3
2019021500100104,-2.8,0.0,2.3
2019021500100233,-1.2,0.0,0.6
2019021500100234,-1.2,0.0,0.6
2019021500100263,-0.5,0.0,1.5
2019021500100265,-0.5,0.0,1.5
2019021500100291,0.1,0.3,1.6
2019021500100292,0.1,0.3,1.6
2019021500100358,0.7,0.0,1.8
2019021500100360,0.7,0.0,1.8
2019021500100386,0.6,0.0,1.9
2019021500100419,0.5,0.0,1.9
2019021500100451,0.4,0.0,1.9
2019021500100490,0.7,0.5,1.3
2019021500100591,-0.2,0.0,3.4
2019021500100624,-0.7,0.0,3.2
2019021500100648,-1.2,0.0,2.7
2019021500100674,-1.9,0.0,2.3
2019021600100035,-2.5,0.0,3.3
2019021600100103,-4.8,0.0,2.8
2019021600100172,-2.9,0.0,3.3
2019021600100174,-2.9,0.0,3.3
2019021600100180,-2.9,0.0,3.3
2019021600100206,-1.7,0.0,2.9
2019021600100207,-1.7,0.0,2.9
2019021600100233,-0.9,0.0,3.2
2019021600100277,-0.1,0.0,3.6
2019021600100278,-0.1,0.0,3.6
2019021600100282,-0.1,0.0,3.6
2019021600100283,-0.1,0.0,3.6
2019021600100356,1.5,0.0,2.6
2019021600100357,1.5,0.0,2.6
2019021600100362,1.5,0.0,2.6
2019021600100365,1.5,0.0,2.6
2019021600100394,0.3,0.0,3.3
2019021600100437,-0.9,0.0,3.0
2019021600100477,-1.6,0.0,2.3
2019021600100517,-2.0,0.0,1.6
2019021600100577,-3.1,0.0,2.7
2019021600100596,-3.6,0.0,3.0
2019021600100598,-3.6,0.0,3.0
2019021700100024,-4.5,0.0,2.7
2019021700100027,-4.5,0.0,2.7
2019021700100028,-4.5,0.0,2.7
2019021700100065,-5.3,0.0,2.0
2019021700100083,-5.5,0.0,1.8
2019021700100115,-6.7,0.0,0.7
2019021700100128,-5.3,0.0,1.0
2019021700100189,0.6,0.0,2.0
2019021700100206,2.2,0.0,2.7
2019021700100227,3.4,0.0,2.3
2019021700100232,3.4,0.0,2.3
2019021700100254,3.8,0.0,3.2
2019021700100256,3.8,0.0,3.2
2019021700100281,4.4,0.0,2.3
2019021700100284,4.4,0.0,2.3
2019021700100305,4.0,0.0,2.3
2019021700100308,4.0,0.0,2.3
2019021700100334,1.7,0.0,1.8
2019021700100338,1.7,0.0,1.8
2019021700100339,1.7,0.0,1.8
2019021700100370,0.5,0.0,2.1
2019021700100373,0.5,0.0,2.1
2019021700100374,0.5,0.0,2.1
2019021700100375,0.5,0.0,2.1
2019021700100376,0.5,0.0,2.1
2019021700100414,-0.5,0.0,1.6
2019021700100415,-0.5,0.0,1.6
2019021700100416,-0.5,0.0,1.6
2019021700100434,-0.8,0.0,1.7
2019021700100437,-0.8,0.0,1.7
2019021700100451,-1.4,0.0,0.5
2019021700100453,-1.4,0.0,0.5
2019021700100465,-2.0,0.0,0.8
2019021700100467,-2.0,0.0,0.8
2019021700100468,-2.0,0.0,0.8
2019021800100025,-2.3,0.0,0.9
2019021800100090,-4.5,0.0,0.7
2019021800100115,-4.3,0.0,0.6
2019021800100118,-4.3,0.0,0.6
2019021800100119,-4.3,0.0,0.6
2019021800100201,1.3,0.0,1.3
2019021800100231,4.0,0.0,1.4
2019021800100254,5.3,0.0,1.4
2019021800100255,5.3,0.0,1.4
2019021800100281,5.7,0.0,1.8
2019021800100282,5.7,0.0,1.8
2019021800100361,4.2,0.0,1.7
2019021800100396,3.5,0.0,2.5
2019021800100398,3.5,0.0,2.5
2019021800100445,3.2,0.0,2.2
2019021800100474,2.8,0.0,1.3
2019021800100475,2.8,0.0,1.3
2019021800100476,2.8,0.0,1.3
2019021800100477,2.8,0.0,1.3
2019021800100480,2.8,0.0,1.3
2019021800100482,2.8,0.0,1.3
2019021900100059,2.2,0.0,1.0
2019021900100068,0.9,0.0,1.3
2019021900100102,0.3,0.0,0.9
2019021900100120,0.3,0.0,1.3
2019021900100150,0.4,0.7,1.2
2019021900100257,1.8,0.0,1.5
2019021900100286,2.2,0.0,1.4
2019021900100287,2.2,0.0,1.4
2019021900100288,2.2,0.0,1.4
2019021900100319,2.4,0.1,3.7
2019021900100323,2.4,0.1,3.7
2019021900100393,2.6,0.0,2.2
2019021900100437,2.0,0.0,2.0
2019021900100438,2.0,0.0,2.0
2019021900100439,2.0,0.0,2.0
2019021900100441,2.0,0.0,2.0
2019021900100472,1.3,0.0,1.1
2019021900100473,1.3,0.0,1.1
2019021900100474,1.3,0.0,1.1
2019021900100513,1.5,0.0,1.3
2019021900100528,1.0,0.0,0.5
2019021900100529,1.0,0.0,0.5
2019022000100040,1.1,0.0,2.2
2019022000100050,0.7,0.0,2.6
2019022000100131,0.8,0.0,0.8
2019022000100133,0.8,0.0,0.8
2019022000100153,1.7,0.0,3.0
2019022000100184,2.1,0.0,2.6
2019022000100187,2.1,0.0,2.6
2019022000100267,3.9,0.0,2.3
2019022000100270,3.9,0.0,2.3
2019022000100299,4.1,0.0,2.2
2019022000100359,4.3,0.0,3.0
2019022000100430,2.7,0.0,2.5
2019022000100478,1.9,0.0,0.7
2019022000100500,1.3,0.0,2.0
2019022000100544,0.8,0.0,1.1
2019022100100017,-0.1,0.0,1.9
2019022100100053,-1.6,0.0,1.0
2019022100100069,-2.0,0.0,0.8
2019022100100145,-1.2,0.0,1.1
2019022100100147,-1.2,0.0,1.1
2019022100100241,5.4,0.0,1.8
2019022100100243,5.4,0.0,1.8
2019022100100270,7.0,0.0,2.2
2019022100100306,7.7,0.0,2.5
2019022100100328,8.4,0.0,1.9
2019022100100330,8.4,0.0,1.9
2019022100100401,7.9,0.0,2.4
2019022100100425,6.3,0.0,2.4
2019022100100426,6.3,0.0,2.4
2019022100100432,6.3,0.0,2.4
2019022100100433,6.3,0.0,2.4
2019022100100484,4.3,0.0,2.4
2019022100100530,3.1,0.0,1.6
2019022100100616,1.1,0.0,1.7
2019022200100020,0.8,0.0,1.8
2019022200100073,-1.2,0.0,0.8
2019022200100074,-1.2,0.0,0.8
2019022200100123,-1.2,0.0,0.4
2019022200100128,-1.2,0.0,0.4
2019022200100197,4.9,0.0,0.9
2019022200100260,8.6,0.0,2.9
2019022200100287,9.9,0.0,1.9
2019022200100289,9.9,0.0,1.9
2019022200100290,9.9,0.0,1.9
2019022200100365,10.5,0.0,2.2
2019022200100450,6.6,0.0,1.7
2019022200100452,6.6,0.0,1.7
2019022200100494,5.1,0.0,1.8
2019022200100496,5.1,0.0,1.8
2019022200100498,5.1,0.0,1.8
2019022300100056,2.6,0.0,0.5
2019022300100218,9.1,0.0,2.3
2019022300100219,9.1,0.0,2.3
2019022300100220,9.1,0.0,2.3
2019022300100221,9.1,0.0,2.3
2019022300100222,9.1,0.0,2.3
2019022300100252,10.7,0.0,2.5
2019022300100291,12.5,0.0,2.0
2019022300100328,13.2,0.0,1.5
2019022300100332,13.2,0.0,1.5
2019022300100333,13.2,0.0,1.5
2019022300100363,13.8,0.0,1.7
2019022300100364,13.8,0.0,1.7
2019022300100398,14.1,0.0,1.5
2019022300100400,14.1,0.0,1.5
2019022300100419,13.9,0.0,1.0
2019022300100422,13.9,0.0,1.0
2019022300100451,12.2,0.0,1.2
2019022300100492,9.9,0.0,1.1
2019022300100493,9.9,0.0,1.1
2019022300100549,7.1,0.0,1.1
2019022300100592,5.5,0.0,0.8
2019022400100093,6.1,0.0,0.7
2019022400100142,10.7,0.0,3.1
2019022400100169,12.0,0.0,3.0
2019022400100172,12.0,0.0,3.0
2019022400100213,13.0,0.0,2.3
2019022400100265,12.3,0.0,3.0
2019022400100321,9.7,0.0,2.3
2019022400100346,7.5,0.0,2.8
2019022400100347,7.5,0.0,2.8
2019022400100439,3.8,0.0,1.4
2019022400100442,3.8,0.0,1.4
2019022500100016,3.4,0.0,1.4
2019022500100018,3.4,0.0,1.4
2019022500100054,2.0,0.0,0.7
2019022500100077,1.5,0.0,1.8
2019022500100096,1.5,0.0,2.4
2019022500100229,6.2,0.0,2.5
2019022500100233,6.2,0.0,2.5
2019022500100265,7.6,0.0,3.0
2019022500100336,9.6,0.0,3.8
2019022500100337,9.6,0.0,3.8
2019022500100363,10.0,0.0,2.4
2019022500100390,9.8,0.0,2.4
2019022500100433,8.2,0.0,3.4
2019022500100435,8.2,0.0,3.4
2019022500100474,6.9,0.0,3.0
2019022500100475,6.9,0.0,3.0
2019022500100476,6.9,0.0,3.0
2019022500100479,6.9,0.0,3.0
2019022500100523,5.8,0.0,2.3
2019022500100524,5.8,0.0,2.3
2019022500100547,5.1,0.0,2.7
2019022500100550,5.1,0.0,2.7
2019022500100551,5.1,0.0,2.7
2019022500100571,4.2,0.0,2.8
2019022500100572,4.2,0.0,2.8
2019022500100594,3.1,0.0,2.7
2019022600100035,1.3,0.0,1.2
2019022600100051,-0.7,0.0,0.6
2019022600100089,-1.1,0.0,1.5
2019022600100091,-1.1,0.0,1.5
2019022600100092,-1.1,0.0,1.5
2019022600100134,0.5,0.0,1.0
2019022600100186,7.0,0.0,1.5
2019022600100216,8.3,0.0,1.5
2019022600100219,8.3,0.0,1.5
2019022600100255,9.4,0.0,2.7
2019022600100314,11.6,0.0,2.4
2019022600100350,11.4,0.0,2.2
2019022600100380,10.8,0.0,1.6
2019022600100382,10.8,0.0,1.6
2019022600100388,10.8,0.0,1.6
2019022600100419,8.8,0.0,2.8
2019022600100454,7.4,0.0,1.3
2019022600100458,7.4,0.0,1.3
2019022600100507,6.7,0.0,0.4
2019022600100508,6.7,0.0,0.4
2019022600100509,6.7,0.0,0.4
2019022700100094,4.7,0.0,1.3
2019022700100095,4.7,0.0,1.3
2019022700100096,4.7,0.0,1.3
2019022700100155,9.1,0.0,1.9
2019022700100191,11.1,0.0,2.0
2019022700100276,14.0,0.0,1.7
2019022700100300,12.7,0.0,3.2
2019022700100301,12.7,0.0,3.2
2019022700100332,13.0,0.0,2.6
2019022700100335,13.0,0.0,2.6
2019022700100452,8.6,0.0,2.1
2019022700100455,8.6,0.0,2.1
2019022700100456,8.6,0.0,2.1
2019022700100492,7.3,0.0,2.7
2019022700100541,6.0,0.0,1.7
2019022700100561,5.3,0.0,1.5
2019022700100562,5.3,0.0,1.5
2019022800100024,4.9,0.0,0.8
2019022800100025,4.9,0.0,0.8
2019022800100043,4.6,0.0,0.4
2019022800100075,2.1,0.0,1.1
2019022800100113,2.4,0.0,0.4
2019022800100197,8.9,0.0,1.6
2019022800100271,11.9,0.0,1.6
2019022800100272,11.9,0.0,1.6
2019022800100275,11.9,0.0,1.6
2019022800100299,12.2,0.0,3.4
2019022800100300,12.2,0.0,3.4
2019022800100368,12.4,0.0,3.4
2019022800100371,12.4,0.0,3.4
2019022800100373,12.4,0.0,3.4
2019022800100435,9.6,0.0,3.1
2019022800100437,9.6,0.0,3.1
2019022800100484,8.3,0.0,2.1
2019022800100534,6.6,0.0,3.0
2019022800100537,6.6,0.0,3.0
2019022800100568,6.3,0.0,2.9
2019022800100571,6.3,0.0,2.9
2019022800100592,6.0,0.0,2.7
2019022800100594,6.0,0.0,2.7
2019030100100029,4.6,0.0,2.1
2019030100100030,4.6,0.0,2.1
2019030100100054,4.0,0.0,2.2
2019030100100077,2.9,0.0,1.8
2019030100100084,2.4,0.0,1.7
2019030100100146,3.4,0.0,0.5
2019030100100201,10.8,0.0,1.3
2019030100100203,10.8,0.0,1.3
2019030100100222,12.0,0.0,2.2
2019030100100223,12.0,0.0,2.2
2019030100100224,12.0,0.0,2.2
2019030100100250,12.5,0.0,3.0
2019030100100255,12.5,0.0,3.0
2019030100100311,12.5,0.0,3.4
2019030100100337,11.6,0.0,3.1
2019030100100360,10.1,0.0,2.3
2019030100100394,8.4,0.0,4.0
2019030100100397,8.4,0.0,4.0
2019030100100424,7.3,0.0,2.4
2019030100100429,7.3,0.0,2.4
2019030100100470,7.0,0.0,2.8
2019030200100061,2.1,0.0,0.5
2019030200100188,13.2,0.0,1.2
2019030200100190,13.2,0.0,1.2
2019030200100216,14.2,0.0,0.8
2019030200100218,14.2,0.0,0.8
2019030200100256,14.6,0.0,0.9
2019030200100311,13.3,0.0,0.8
2019030200100343,12.0,0.0,3.1
2019030200100344,12.0,0.0,3.1
2019030200100347,12.0,0.0,3.1
2019030200100383,10.5,0.0,2.4
2019030200100386,10.5,0.0,2.4
2019030200100423,9.6,0.0,1.2
2019030200100468,8.1,0.0,1.1
2019030200100469,8.1,0.0,1.1
2019030200100470,8.1,0.0,1.1
2019030300100015,6.7,0.0,1.0
2019030300100033,5.9,0.0,0.9
2019030300100148,15.3,0.0,2.5
2019030300100173,15.2,0.0,2.1
2019030300100177,15.2,0.0,2.1
2019030300100209,15.7,0.0,2.9
2019030300100212,15.7,0.0,2.9
2019030300100213,15.7,0.0,2.9
2019030300100215,15.7,0.0,2.9
2019030300100226,14.9,0.0,2.3
2019030300100293,11.9,0.0,3.2
2019030300100369,10.1,0.0,1.4
2019030300100384,9.4,0.0,2.0
2019030400100042,6.5,0.0,1.2
2019030400100046,6.0,0.0,0.8
2019030400100082,5.5,0.0,0.5
2019030400100110,6.8,0.0,1.2
2019030400100130,9.9,0.0,0.8
2019030400100131,9.9,0.0,0.8
2019030400100183,14.2,0.0,1.8
2019030400100185,14.2,0.0,1.8
2019030400100186,14.2,0.0,1.8
2019030400100350,14.4,0.0,4.7
2019030400100390,12.7,0.0,3.0
2019030400100391,12.7,0.0,3.0
2019030400100393,12.7,0.0,3.0
2019030400100439,10.9,0.0,2.2
2019030400100444,10.9,0.0,2.2
2019030400100497,9.2,0.0,2.2
2019030400100537,7.3,0.0,2.4
2019030400100540,7.3,0.0,2.4
2019030500100260,12.0,0.0,1.8
2019030500100261,12.0,0.0,1.8
2019030500100280,12.8,0.0,2.2
2019030500100337,12.4,0.0,2.5
2019030500100370,11.1,0.0,3.5
2019030500100371,11.1,0.0,3.5
2019030500100423,8.8,0.0,1.5
2019030500100424,8.8,0.0,1.5
2019030500100425,8.8,0.0,1.5
2019030500100452,8.3,0.0,1.7
2019030500100515,7.7,0.0,1.7
2019030600100020,7.6,0.0,0.9
2019030600100063,6.6,0.0,1.3
2019030600100064,6.6,0.0,1.3
2019030600100155,7.0,0.0,1.4
2019030600100299,9.9,0.0,2.3
2019030600100334,11.5,0.0,2.5
2019030600100386,12.0,0.0,3.2
2019030600100417,10.6,0.0,2.7
2019030600100418,10.6,0.0,2.7
2019030600100419,10.6,0.0,2.7
2019030600100425,10.6,0.0,2.7
2019030600100454,9.5,0.0,2.1
2019030600100458,9.5,0.0,2.1
2019030600100528,7.8,0.0,2.8
2019030600100535,7.8,0.0,2.8
2019030600100560,7.4,0.0,3.8
2019030600100561,7.4,0.0,3.8
2019030700100113,3.5,0.0,1.5
2019030700100115,3.5,0.0,1.5
2019030700100158,5.0,0.0,1.4
2019030700100162,5.0,0.0,1.4
2019030700100183,8.0,0.0,1.3
2019030700100184,8.0,0.0,1.3
2019030700100210,8.9,0.0,2.2
2019030700100215,8.9,0.0,2.2
2019030700100237,10.3,0.0,3.1
2019030700100238,10.3,0.0,3.1
2019030700100240,10.3,0.0,3.1
2019030700100297,11.7,0.0,3.8
2019030700100325,12.7,0.0,3.2
2019030700100326,12.7,0.0,3.2
2019030700100394,11.7,0.0,3.7
2019030700100398,11.7,0.0,3.7
2019030700100437,9.7,0.0,3.8
2019030700100477,8.1,0.0,3.3
2019030700100481,8.1,0.0,3.3
2019030700100527,7.2,0.0,4.3
2019030700100529,7.2,0.0,4.3
2019030700100585,5.8,0.0,1.2
2019030700100589,5.8,0.0,1.2
2019030700100611,5.1,0.0,2.1
2019030700100613,5.1,0.0,2.1
2019030800100045,2.0,0.0,1.0
2019030800100246,9.1,0.0,2.1
2019030800100248,9.1,0.0,2.1
2019030800100249,9.1,0.0,2.1
2019030800100283,10.7,0.0,2.5
2019030800100284,10.7,0.0,2.5
2019030800100333,11.9,0.0,4.1
2019030800100365,13.1,0.0,1.8
2019030800100401,12.8,0.0,3.4
2019030800100402,12.8,0.0,3.4
2019030800100404,12.8,0.0,3.4
2019030800100520,9.9,0.0,2.7
2019030800100525,9.9,0.0,2.7
2019030800100527,9.9,0.0,2.7
2019030800100584,7.7,0.0,2.5
2019030800100590,7.7,0.0,2.5
2019030800100632,6.2,0.0,2.1
2019030800100633,6.2,0.0,2.1
2019030800100634,6.2,0.0,2.1
2019030800100635,6.2,0.0,2.1
2019030800100690,4.1,0.0,1.1
2019030800100692,4.1,0.0,1.1
2019030800100695,4.1,0.0,1.1
2019030900100073,1.2,0.0,0.6
2019030900100089,0.3,0.0,0.7
2019030900100120,-0.3,0.0,0.9
2019030900100137,0.3,0.0,1.1
2019030900100190,5.7,0.0,1.1
2019030900100223,8.2,0.0,1.0
2019030900100244,10.8,0.0,1.6
2019030900100274,11.8,0.0,2.5
2019030900100276,11.8,0.0,2.5
2019030900100277,11.8,0.0,2.5
2019030900100280,11.8,0.0,2.5
2019030900100282,11.8,0.0,2.5
2019030900100319,12.2,0.0,2.5
2019030900100323,12.2,0.0,2.5
2019030900100325,12.2,0.0,2.5
2019030900100348,14.0,0.0,1.4
2019030900100352,14.0,0.0,1.4
2019030900100354,14.0,0.0,1.4
2019030900100388,14.3,0.0,2.8
2019030900100435,14.2,0.0,2.6
2019030900100436,14.2,0.0,2.6
2019030900100473,12.1,0.0,2.9
2019030900100474,12.1,0.0,2.9
2019030900100476,12.1,0.0,2.9
2019030900100495,10.4,0.0,0.5
2019030900100498,10.4,0.0,0.5
2019030900100502,10.4,0.0,0.5
2019030900100504,10.4,0.0,0.5
2019030900100552,9.8,0.0,1.4
2019030900100555,9.8,0.0,1.4
2019030900100584,8.9,0.0,2.1
2019030900100586,8.9,0.0,2.1
2019030900100615,8.0,0.0,0.7
2019031000100012,7.3,0.0,0.4
2019031000100116,6.8,0.0,0.8
2019031000100124,8.2,0.0,0.8
2019031000100191,14.0,0.0,1.8
2019031000100299,14.5,0.0,1.3
2019031000100329,14.0,0.0,1.6
2019031000100362,12.9,0.0,2.4
2019031000100363,12.9,0.0,2.4
2019031000100401,11.0,0.0,1.3
2019031000100403,11.0,0.0,1.3
2019031000100404,11.0,0.0,1.3
2019031000100434,9.8,0.0,1.3
2019031000100436,9.8,0.0,1.3
2019031100100049,4.2,0.0,0.3
2019031100100056,3.9,0.0,0.4
2019031100100102,3.6,0.0,0.2
2019031100100152,5.7,0.0,1.0
2019031100100242,9.3,0.0,2.5
2019031100100243,9.3,0.0,2.5
2019031100100380,8.1,0.0,3.2
2019031100100416,7.8,0.0,2.8
2019031100100417,7.8,0.0,2.8
2019031100100463,7.1,0.0,3.1
2019031100100464,7.1,0.0,3.1
2019031100100502,6.6,0.0,2.2
2019031100100590,5.2,0.0,1.8
2019031100100591,5.2,0.0,1.8
2019031200100031,4.0,0.0,1.7
2019031200100192,6.1,0.0,2.8
2019031200100194,6.1,0.0,2.8
2019031200100195,6.1,0.0,2.8
2019031200100197,6.1,0.0,2.8
2019031200100198,6.1,0.0,2.8
2019031200100224,5.8,0.0,1.9
2019031200100225,5.8,0.0,1.9
2019031200100247,7.6,0.0,3.1
2019031200100277,7.2,0.0,3.6
2019031200100278,7.2,0.0,3.6
2019031200100343,5.4,0.0,3.8
2019031200100344,5.4,0.0,3.8
2019031200100421,5.3,0.0,3.0
2019031200100423,5.3,0.0,3.0
2019031200100424,5.3,0.0,3.0
2019031200100467,3.7,0.0,4.5
2019031200100508,2.5,0.0,4.9
2019031200100509,2.5,0.0,4.9
2019031200100531,1.4,0.0,3.9
2019031200100533,1.4,0.0,3.9
2019031200100536,1.4,0.0,3.9
2019031300100022,-0.3,0.0,1.3
2019031300100037,-0.1,0.0,2.6
2019031300100038,-0.1,0.0,2.6
2019031300100099,1.3,0.0,3.4
2019031300100103,1.3,0.0,3.4
2019031300100145,3.1,0.0,3.1
2019031300100175,4.0,0.0,3.9
2019031300100211,5.8,0.0,5.6
2019031300100213,5.8,0.0,5.6
2019031300100215,5.8,0.0,5.6
2019031300100217,5.8,0.0,5.6
2019031300100248,6.7,0.0,3.9
2019031300100252,6.7,0.0,3.9
2019031300100281,7.5,0.0,5.0
2019031300100314,6.9,0.0,7.0
2019031300100315,6.9,0.0,7.0
2019031300100316,6.9,0.0,7.0
2019031300100380,8.2,0.0,3.8
2019031300100425,7.2,0.0,4.5
2019031300100426,7.2,0.0,4.5
2019031300100428,7.2,0.0,4.5
2019031300100466,5.8,0.0,4.1
2019031300100468,5.8,0.0,4.1
2019031300100469,5.8,0.0,4.1
2019031300100504,4.1,0.0,3.5
2019031300100552,3.3,0.0,3.0
2019031300100554,3.3,0.0,3.0
2019031400100053,-0.4,0.0,1.7
2019031400100112,-0.7,0.0,1.0
2019031400100117,-0.7,0.0,1.0
2019031400100229,6.7,0.0,2.5
2019031400100230,6.7,0.0,2.5
2019031400100261,7.8,0.0,2.8
2019031400100262,7.8,0.0,2.8
2019031400100288,9.3,0.0,2.1
2019031400100289,9.3,0.0,2.1
2019031400100321,9.6,0.0,2.9
2019031400100353,9.2,0.0,2.3
2019031400100379,9.2,0.0,2.1
2019031400100445,8.3,0.0,1.5
2019031400100488,8.1,0.0,1.2
2019031400100491,8.1,0.0,1.2
2019031400100539,8.3,0.0,3.5
2019031400100621,7.3,0.0,2.1
2019031500100040,6.1,0.0,1.8
2019031500100066,5.0,0.0,1.3
2019031500100094,4.3,0.0,0.4
2019031500100095,4.3,0.0,0.4
2019031500100162,5.6,0.0,0.6
2019031500100218,8.6,0.0,1.5
2019031500100251,9.2,0.0,1.5
2019031500100276,9.5,0.0,2.8
2019031500100313,9.2,0.0,2.1
2019031500100314,9.2,0.0,2.1
2019031500100315,9.2,0.0,2.1
2019031500100348,10.9,0.0,2.1
2019031500100349,10.9,0.0,2.1
2019031500100386,10.8,0.0,1.4
2019031500100388,10.8,0.0,1.4
2019031500100389,10.8,0.0,1.4
2019031500100395,10.8,0.0,1.4
2019031500100437,5.8,0.0,4.0
2019031500100440,5.8,0.0,4.0
2019031500100444,5.8,0.0,4.0
2019031500100542,2.8,0.0,1.2
2019031500100599,2.8,0.0,0.6
2019031500100684,2.5,0.0,0.7
2019031500100717,2.3,0.0,2.4
2019031600100046,1.3,0.0,1.9
2019031600100051,1.3,0.0,1.9
2019031600100169,2.6,0.0,1.6
2019031600100195,3.5,0.0,1.7
2019031600100200,3.5,0.0,1.7
2019031600100229,4.9,0.0,0.8
2019031600100268,7.2,0.0,2.5
2019031600100270,7.2,0.0,2.5
2019031600100299,7.8,0.0,2.7
2019031600100300,7.8,0.0,2.7
2019031600100305,7.8,0.0,2.7
2019031600100344,8.6,0.0,3.4
2019031600100372,7.8,0.0,4.5
2019031600100414,7.6,0.0,3.5
2019031600100452,7.4,0.0,3.6
2019031600100455,7.4,0.0,3.6
2019031600100483,6.7,0.0,3.1
2019031600100509,6.0,0.0,2.5
2019031600100609,4.0,0.0,1.0
2019031700100023,3.4,0.0,0.7
2019031700100038,3.4,0.0,0.7
2019031700100110,3.4,0.0,1.2
2019031700100112,3.4,0.0,1.2
2019031700100128,4.5,0.0,2.5
2019031700100130,4.5,0.0,2.5
2019031700100144,5.7,0.0,2.5
2019031700100165,8.0,0.0,2.6
2019031700100227,9.9,0.0,4.0
2019031700100228,9.9,0.0,4.0
2019031700100262,11.2,0.0,2.9
2019031700100363,11.6,0.0,2.3
2019031700100385,9.9,0.0,3.4
2019031700100417,8.1,0.0,2.9
2019031700100418,8.1,0.0,2.9
2019031700100465,6.0,0.0,1.8
2019031700100467,6.0,0.0,1.8
2019031700100487,5.2,0.0,2.1
2019031800100056,2.0,0.0,0.7
2019031800100058,2.0,0.0,0.7
2019031800100107,2.1,0.0,1.1
2019031800100112,2.1,0.0,1.1
2019031800100152,4.3,0.0,1.3
2019031800100191,7.5,0.0,1.5
2019031800100218,9.5,0.0,0.9
2019031800100219,9.5,0.0,0.9
2019031800100268,13.1,0.0,2.4
2019031800100298,13.5,0.0,2.0
2019031800100301,13.5,0.0,2.0
2019031800100302,13.5,0.0,2.0
2019031800100325,14.1,0.0,2.6
2019031800100328,14.1,0.0,2.6
2019031800100356,12.9,0.0,2.4
2019031800100359,12.9,0.0,2.4
2019031800100361,12.9,0.0,2.4
2019031800100400,10.9,0.0,3.4
2019031800100401,10.9,0.0,3.4
2019031800100435,9.6,0.0,2.2
2019031800100438,9.6,0.0,2.2
2019031800100470,8.5,0.0,1.3
2019031800100552,6.7,0.0,0.4
2019031800100553,6.7,0.0,0.4
2019031900100039,5.4,0.0,0.6
2019031900100080,3.8,0.0,1.2
2019031900100083,3.8,0.0,1.2
2019031900100084,3.8,0.0,1.2
2019031900100117,4.2,0.0,1.3
2019031900100123,4.2,0.0,1.3
2019031900100229,13.6,0.0,1.9
2019031900100304,16.7,0.0,2.3
2019031900100345,16.3,0.0,2.8
2019031900100379,15.9,0.0,1.8
2019031900100476,11.5,0.0,2.3
2019031900100477,11.5,0.0,2.3
2019031900100502,10.6,0.0,1.5
2019031900100520,9.9,0.0,0.5
2019032000100025,9.1,0.0,0.3
2019032000100026,9.1,0.0,0.3
2019032000100027,9.1,0.0,0.3
2019032000100078,7.2,0.0,0.7
2019032000100247,13.3,0.0,1.4
2019032000100248,13.3,0.0,1.4
2019032000100338,13.4,0.5,1.7
2019032000100339,13.4,0.5,1.7
2019032000100380,11.9,0.0,1.6
2019032000100416,11.1,0.0,1.4
2019032000100461,10.7,2.4,1.0
2019032000100463,10.7,2.4,1.0
2019032000100505,10.3,0.0,1.5
2019032000100506,10.3,0.0,1.5
2019032000100507,10.3,0.0,1.5
2019032000100509,10.3,0.0,1.5
2019032000100512,10.3,0.0,1.5
2019032000100514,10.3,0.0,1.5
2019032000100564,9.9,0.0,2.4
2019032000100570,9.9,0.0,2.4
2019032000100571,9.9,0.0,2.4
2019032000100614,9.8,7.5,1.8
2019032000100667,9.6,0.0,1.6
2019032000100672,9.6,0.0,1.6
2019032000100676,9.6,0.0,1.6
2019032000100716,9.4,0.0,2.3
